key,status,merged_into_gene_id
WXH73820.1,truly_missing,
WXH73821.1,truly_missing,
WXH73822.1,truly_missing,
WXH73823.1,truly_missing,
WXH73824.1,truly_missing,
WXH73825.1,truly_missing,
WXH73826.1,truly_missing,
WXH73827.1,truly_missing,
WXH73828.1,truly_missing,
WXH73829.1,truly_missing,
WXH73830.1,truly_missing,
WXH73831.1,truly_missing,
WXH73832.1,truly_missing,
WXH73833.1,truly_missing,
WXH73834.1,truly_missing,
WXH73835.1,truly_missing,
WXH73836.1,truly_missing,
WXH73837.1,truly_missing,
WXH73838.1,truly_missing,
WXH73839.1,truly_missing,
WXH73840.1,truly_missing,
WXH73841.1,truly_missing,
WXH73842.1,truly_missing,
WXH73843.1,truly_missing,
WXH73844.1,truly_missing,
WXH73845.1,truly_missing,
WXH73846.1,truly_missing,
WXH73847.1,truly_missing,
WXH73848.1,truly_missing,
WXH73849.1,truly_missing,
WXH73850.1,truly_missing,
WXH73851.1,truly_missing,
WXH73852.1,truly_missing,
WXH73853.1,truly_missing,
WXH73854.1,truly_missing,
WXH73855.1,truly_missing,
WXH73856.1,merged_as_alt_id,WXH74378.1
WXH73857.1,truly_missing,
WXH73858.1,truly_missing,
WXH73859.1,truly_missing,
WXH73860.1,truly_missing,
WXH73861.1,truly_missing,
WXH73862.1,truly_missing,
WXH73863.1,truly_missing,
WXH73864.1,truly_missing,
WXH73865.1,truly_missing,
WXH73866.1,truly_missing,
WXH73867.1,truly_missing,
WXH73868.1,truly_missing,
WXH73869.1,truly_missing,
WXH73870.1,truly_missing,
WXH73871.1,truly_missing,
WXH73872.1,truly_missing,
WXH73873.1,truly_missing,
WXH73874.1,truly_missing,
WXH73875.1,truly_missing,
WXH73876.1,truly_missing,
WXH73877.1,truly_missing,
WXH73878.1,truly_missing,
WXH73879.1,truly_missing,
WXH73880.1,truly_missing,
WXH73881.1,truly_missing,
WXH73882.1,truly_missing,
WXH73883.1,truly_missing,
WXH73884.1,truly_missing,
WXH73885.1,truly_missing,
WXH73886.1,truly_missing,
WXH73887.1,truly_missing,
WXH73888.1,truly_missing,
WXH73889.1,truly_missing,
WXH73890.1,truly_missing,
WXH73891.1,truly_missing,
WXH73892.1,truly_missing,
WXH73893.1,truly_missing,
WXH73894.1,truly_missing,
WXH73895.1,truly_missing,
WXH73896.1,truly_missing,
WXH73897.1,truly_missing,
WXH73898.1,truly_missing,
WXH73899.1,truly_missing,
WXH73900.1,truly_missing,
WXH73901.1,truly_missing,
WXH73902.1,truly_missing,
WXH73903.1,truly_missing,
WXH73904.1,truly_missing,
WXH73905.1,truly_missing,
WXH73906.1,truly_missing,
WXH73907.1,truly_missing,
WXH73908.1,truly_missing,
WXH73909.1,truly_missing,
WXH73910.1,truly_missing,
WXH73911.1,truly_missing,
WXH73912.1,truly_missing,
WXH73914.1,truly_missing,
WXH73915.1,truly_missing,
WXH73916.1,truly_missing,
WXH73917.1,truly_missing,
WXH73918.1,truly_missing,
WXH73919.1,truly_missing,
WXH73920.1,truly_missing,
WXH73921.1,truly_missing,
WXH73922.1,truly_missing,
WXH73923.1,truly_missing,
WXH73925.1,truly_missing,
WXH73926.1,truly_missing,
WXH73927.1,truly_missing,
WXH73928.1,truly_missing,
WXH73929.1,truly_missing,
WXH73931.1,truly_missing,
WXH73932.1,truly_missing,
WXH73933.1,truly_missing,
WXH73934.1,truly_missing,
WXH73935.1,truly_missing,
WXH73936.1,truly_missing,
WXH73937.1,truly_missing,
WXH73938.1,truly_missing,
WXH73940.1,truly_missing,
WXH73941.1,truly_missing,
WXH73942.1,truly_missing,
WXH73943.1,truly_missing,
WXH73944.1,truly_missing,
WXH73945.1,truly_missing,
WXH73946.1,truly_missing,
WXH73947.1,truly_missing,
WXH73948.1,truly_missing,
WXH73949.1,truly_missing,
WXH73950.1,truly_missing,
WXH73951.1,truly_missing,
WXH73953.1,truly_missing,
WXH73954.1,truly_missing,
WXH73955.1,truly_missing,
WXH73956.1,truly_missing,
WXH73957.1,truly_missing,
WXH73958.1,truly_missing,
WXH73959.1,truly_missing,
WXH73960.1,truly_missing,
WXH73961.1,truly_missing,
WXH73962.1,truly_missing,
WXH73963.1,truly_missing,
WXH73964.1,truly_missing,
WXH73965.1,truly_missing,
WXH73966.1,truly_missing,
WXH73967.1,truly_missing,
WXH73968.1,truly_missing,
WXH73969.1,truly_missing,
WXH73970.1,truly_missing,
WXH73971.1,truly_missing,
WXH73972.1,truly_missing,
WXH73973.1,truly_missing,
WXH73974.1,truly_missing,
WXH73975.1,truly_missing,
WXH73976.1,truly_missing,
WXH73977.1,truly_missing,
WXH73978.1,truly_missing,
WXH73979.1,truly_missing,
WXH73980.1,truly_missing,
WXH73981.1,truly_missing,
WXH73982.1,truly_missing,
WXH73983.1,truly_missing,
WXH73984.1,truly_missing,
WXH73985.1,truly_missing,
WXH73986.1,truly_missing,
WXH73987.1,truly_missing,
WXH73989.1,truly_missing,
WXH73990.1,truly_missing,
WXH73991.1,truly_missing,
WXH73992.1,truly_missing,
WXH73993.1,truly_missing,
WXH73994.1,truly_missing,
WXH73995.1,truly_missing,
WXH73996.1,truly_missing,
WXH73997.1,truly_missing,
WXH73998.1,truly_missing,
WXH73999.1,truly_missing,
WXH74000.1,truly_missing,
WXH74001.1,truly_missing,
WXH74002.1,truly_missing,
WXH74003.1,truly_missing,
WXH74004.1,truly_missing,
WXH74005.1,truly_missing,
WXH74006.1,truly_missing,
WXH74007.1,truly_missing,
WXH74008.1,truly_missing,
WXH74009.1,truly_missing,
WXH74010.1,truly_missing,
WXH74011.1,truly_missing,
WXH74012.1,truly_missing,
WXH74013.1,truly_missing,
WXH74014.1,truly_missing,
WXH74015.1,truly_missing,
WXH74016.1,truly_missing,
WXH74017.1,truly_missing,
WXH74018.1,truly_missing,
WXH74019.1,truly_missing,
WXH74020.1,truly_missing,
WXH74021.1,truly_missing,
WXH74022.1,truly_missing,
WXH74023.1,truly_missing,
WXH74024.1,truly_missing,
WXH74025.1,truly_missing,
WXH74026.1,truly_missing,
WXH74027.1,truly_missing,
WXH74028.1,truly_missing,
WXH74029.1,truly_missing,
WXH74030.1,truly_missing,
WXH74031.1,truly_missing,
WXH74032.1,truly_missing,
WXH74033.1,truly_missing,
WXH74034.1,truly_missing,
WXH74035.1,truly_missing,
WXH74036.1,truly_missing,
WXH74037.1,truly_missing,
WXH74038.1,truly_missing,
WXH74039.1,truly_missing,
WXH74040.1,truly_missing,
WXH74041.1,truly_missing,
WXH74042.1,truly_missing,
WXH74043.1,truly_missing,
WXH74044.1,truly_missing,
WXH74045.1,truly_missing,
WXH74046.1,truly_missing,
WXH74047.1,truly_missing,
WXH74048.1,truly_missing,
WXH74049.1,truly_missing,
WXH74050.1,truly_missing,
WXH74051.1,truly_missing,
WXH74052.1,truly_missing,
WXH74053.1,truly_missing,
WXH74054.1,truly_missing,
WXH74055.1,truly_missing,
WXH74056.1,truly_missing,
WXH74057.1,truly_missing,
WXH74058.1,truly_missing,
WXH74059.1,truly_missing,
WXH74060.1,truly_missing,
WXH74061.1,truly_missing,
WXH74062.1,truly_missing,
WXH74063.1,truly_missing,
WXH74064.1,truly_missing,
WXH74065.1,truly_missing,
WXH74066.1,truly_missing,
WXH74067.1,truly_missing,
WXH74068.1,truly_missing,
WXH74069.1,truly_missing,
WXH74070.1,truly_missing,
WXH74071.1,truly_missing,
WXH74072.1,truly_missing,
WXH74073.1,truly_missing,
WXH74074.1,truly_missing,
WXH74075.1,truly_missing,
WXH74076.1,truly_missing,
WXH74077.1,truly_missing,
WXH74078.1,truly_missing,
WXH74079.1,truly_missing,
WXH74080.1,truly_missing,
WXH74081.1,truly_missing,
WXH74082.1,truly_missing,
WXH74083.1,truly_missing,
WXH74084.1,truly_missing,
WXH74085.1,truly_missing,
WXH74086.1,truly_missing,
WXH74087.1,truly_missing,
WXH74088.1,truly_missing,
WXH74089.1,truly_missing,
WXH74090.1,truly_missing,
WXH74091.1,truly_missing,
WXH74092.1,truly_missing,
WXH74093.1,truly_missing,
WXH74094.1,truly_missing,
WXH74095.1,truly_missing,
WXH74096.1,truly_missing,
WXH74097.1,truly_missing,
WXH74098.1,truly_missing,
WXH74099.1,truly_missing,
WXH74100.1,truly_missing,
WXH74101.1,truly_missing,
WXH74102.1,truly_missing,
WXH74103.1,truly_missing,
WXH74104.1,truly_missing,
WXH74105.1,truly_missing,
WXH74106.1,truly_missing,
WXH74107.1,truly_missing,
WXH74108.1,truly_missing,
WXH74109.1,truly_missing,
WXH74110.1,truly_missing,
WXH74111.1,truly_missing,
WXH74112.1,truly_missing,
WXH74113.1,truly_missing,
WXH74114.1,truly_missing,
WXH74115.1,truly_missing,
WXH74116.1,truly_missing,
WXH74117.1,truly_missing,
WXH74118.1,truly_missing,
WXH74119.1,truly_missing,
WXH74120.1,truly_missing,
WXH74121.1,truly_missing,
WXH74122.1,truly_missing,
WXH74123.1,truly_missing,
WXH74124.1,truly_missing,
WXH74125.1,truly_missing,
WXH74126.1,truly_missing,
WXH74127.1,truly_missing,
WXH74128.1,truly_missing,
WXH74129.1,truly_missing,
WXH74130.1,truly_missing,
WXH74131.1,truly_missing,
WXH74132.1,truly_missing,
WXH74133.1,truly_missing,
WXH74134.1,truly_missing,
WXH74135.1,truly_missing,
WXH74136.1,truly_missing,
WXH74137.1,truly_missing,
WXH74138.1,truly_missing,
WXH74139.1,truly_missing,
WXH74140.1,truly_missing,
WXH74141.1,truly_missing,
WXH74142.1,truly_missing,
WXH74143.1,truly_missing,
WXH74144.1,truly_missing,
WXH74145.1,truly_missing,
WXH74146.1,truly_missing,
WXH74147.1,truly_missing,
WXH74148.1,truly_missing,
WXH74149.1,truly_missing,
WXH74150.1,truly_missing,
WXH74151.1,truly_missing,
WXH74152.1,truly_missing,
WXH74153.1,truly_missing,
WXH74154.1,truly_missing,
WXH74155.1,truly_missing,
WXH74156.1,truly_missing,
WXH74157.1,truly_missing,
WXH74158.1,truly_missing,
WXH74159.1,truly_missing,
WXH74160.1,truly_missing,
WXH74161.1,truly_missing,
WXH74162.1,truly_missing,
WXH74163.1,truly_missing,
WXH74164.1,truly_missing,
WXH74165.1,truly_missing,
WXH74166.1,truly_missing,
WXH74167.1,truly_missing,
WXH74168.1,truly_missing,
WXH74169.1,truly_missing,
WXH74170.1,truly_missing,
WXH74171.1,truly_missing,
WXH74172.1,truly_missing,
WXH74173.1,truly_missing,
WXH74174.1,truly_missing,
WXH74175.1,truly_missing,
WXH74176.1,truly_missing,
WXH74177.1,truly_missing,
WXH74178.1,truly_missing,
WXH74179.1,truly_missing,
WXH74180.1,truly_missing,
WXH74181.1,truly_missing,
WXH74182.1,truly_missing,
WXH74183.1,truly_missing,
WXH74184.1,truly_missing,
WXH74185.1,truly_missing,
WXH74186.1,truly_missing,
WXH74187.1,truly_missing,
WXH74188.1,truly_missing,
WXH74189.1,truly_missing,
WXH74190.1,truly_missing,
WXH74191.1,truly_missing,
WXH74192.1,truly_missing,
WXH74193.1,truly_missing,
WXH74194.1,truly_missing,
WXH74195.1,truly_missing,
WXH74196.1,truly_missing,
WXH74197.1,truly_missing,
WXH74198.1,truly_missing,
WXH74199.1,truly_missing,
WXH74200.1,truly_missing,
WXH74201.1,truly_missing,
WXH74202.1,truly_missing,
WXH74203.1,truly_missing,
WXH74204.1,truly_missing,
WXH74205.1,truly_missing,
WXH74206.1,truly_missing,
WXH74207.1,truly_missing,
WXH74208.1,truly_missing,
WXH74209.1,truly_missing,
WXH74210.1,truly_missing,
WXH74211.1,truly_missing,
WXH74212.1,truly_missing,
WXH74213.1,truly_missing,
WXH74214.1,truly_missing,
WXH74215.1,truly_missing,
WXH74216.1,truly_missing,
WXH74217.1,truly_missing,
WXH74218.1,truly_missing,
WXH74219.1,truly_missing,
WXH74220.1,truly_missing,
WXH74221.1,truly_missing,
WXH74222.1,truly_missing,
WXH74223.1,truly_missing,
WXH74224.1,truly_missing,
WXH74225.1,truly_missing,
WXH74226.1,truly_missing,
WXH74227.1,truly_missing,
WXH74228.1,truly_missing,
WXH74229.1,truly_missing,
WXH74230.1,truly_missing,
WXH74231.1,truly_missing,
WXH74232.1,truly_missing,
WXH74233.1,truly_missing,
WXH74234.1,truly_missing,
WXH74235.1,truly_missing,
WXH74236.1,truly_missing,
WXH74237.1,truly_missing,
WXH74238.1,truly_missing,
WXH74239.1,truly_missing,
WXH74240.1,truly_missing,
WXH74241.1,truly_missing,
WXH74242.1,truly_missing,
WXH74243.1,truly_missing,
WXH74244.1,truly_missing,
WXH74245.1,truly_missing,
WXH74246.1,truly_missing,
WXH74247.1,truly_missing,
WXH74248.1,truly_missing,
WXH74249.1,truly_missing,
WXH74250.1,truly_missing,
WXH74251.1,truly_missing,
WXH74252.1,truly_missing,
WXH74253.1,truly_missing,
WXH74254.1,truly_missing,
WXH74255.1,truly_missing,
WXH74256.1,truly_missing,
WXH74257.1,truly_missing,
WXH74258.1,truly_missing,
WXH74259.1,truly_missing,
WXH74260.1,truly_missing,
WXH74261.1,truly_missing,
WXH74262.1,truly_missing,
WXH74263.1,truly_missing,
WXH74264.1,truly_missing,
WXH74265.1,truly_missing,
WXH74266.1,truly_missing,
WXH74267.1,truly_missing,
WXH74268.1,truly_missing,
WXH74269.1,truly_missing,
WXH74270.1,truly_missing,
WXH74271.1,truly_missing,
WXH74272.1,truly_missing,
WXH74273.1,truly_missing,
WXH74274.1,truly_missing,
WXH74275.1,truly_missing,
WXH74276.1,truly_missing,
WXH74277.1,truly_missing,
WXH74278.1,truly_missing,
WXH74279.1,truly_missing,
WXH74280.1,truly_missing,
WXH74281.1,truly_missing,
WXH74282.1,truly_missing,
WXH74283.1,truly_missing,
WXH74284.1,truly_missing,
WXH74285.1,truly_missing,
WXH74286.1,truly_missing,
WXH74287.1,truly_missing,
WXH74288.1,truly_missing,
WXH74289.1,truly_missing,
WXH74290.1,truly_missing,
WXH74291.1,truly_missing,
WXH74292.1,truly_missing,
WXH74293.1,truly_missing,
WXH74294.1,truly_missing,
WXH74295.1,truly_missing,
WXH74296.1,truly_missing,
WXH74297.1,truly_missing,
WXH74298.1,truly_missing,
WXH74299.1,truly_missing,
WXH74300.1,truly_missing,
WXH74301.1,truly_missing,
WXH74302.1,truly_missing,
WXH74303.1,truly_missing,
WXH74304.1,truly_missing,
WXH74305.1,truly_missing,
WXH74306.1,truly_missing,
WXH74307.1,truly_missing,
WXH74308.1,truly_missing,
WXH74309.1,truly_missing,
WXH74310.1,truly_missing,
WXH74311.1,truly_missing,
WXH74312.1,truly_missing,
WXH74313.1,truly_missing,
WXH74314.1,truly_missing,
WXH74315.1,truly_missing,
WXH74316.1,truly_missing,
WXH74317.1,truly_missing,
WXH74318.1,truly_missing,
WXH74319.1,truly_missing,
WXH74320.1,truly_missing,
WXH74321.1,truly_missing,
WXH74322.1,truly_missing,
WXH74323.1,truly_missing,
WXH74324.1,truly_missing,
WXH74325.1,truly_missing,
WXH74326.1,merged_as_alt_id,WXH74340.1
WXH74327.1,truly_missing,
WXH74328.1,truly_missing,
WXH74329.1,truly_missing,
WXH74330.1,truly_missing,
WXH74331.1,truly_missing,
WXH74332.1,truly_missing,
WXH74333.1,truly_missing,
WXH74334.1,truly_missing,
WXH74335.1,truly_missing,
WXH74336.1,truly_missing,
WXH74337.1,truly_missing,
WXH74338.1,truly_missing,
WXH74339.1,truly_missing,
WXH74341.1,truly_missing,
WXH74342.1,truly_missing,
WXH74343.1,truly_missing,
WXH74344.1,truly_missing,
WXH74345.1,truly_missing,
WXH74346.1,truly_missing,
WXH74347.1,truly_missing,
WXH74349.1,truly_missing,
WXH74350.1,truly_missing,
WXH74351.1,truly_missing,
WXH74352.1,truly_missing,
WXH74353.1,truly_missing,
WXH74354.1,truly_missing,
WXH74355.1,truly_missing,
WXH74356.1,truly_missing,
WXH74357.1,truly_missing,
WXH74358.1,truly_missing,
WXH74360.1,truly_missing,
WXH74361.1,truly_missing,
WXH74362.1,truly_missing,
WXH74363.1,truly_missing,
WXH74364.1,truly_missing,
WXH74365.1,truly_missing,
WXH74366.1,truly_missing,
WXH74367.1,truly_missing,
WXH74368.1,truly_missing,
WXH74369.1,truly_missing,
WXH74370.1,truly_missing,
WXH74371.1,truly_missing,
WXH74373.1,truly_missing,
WXH74374.1,truly_missing,
WXH74375.1,truly_missing,
WXH74376.1,truly_missing,
WXH74377.1,truly_missing,
WXH74379.1,truly_missing,
WXH74380.1,truly_missing,
WXH74381.1,truly_missing,
WXH74382.1,truly_missing,
WXH74383.1,truly_missing,
WXH74384.1,truly_missing,
WXH74385.1,truly_missing,
WXH74386.1,truly_missing,
WXH74387.1,truly_missing,
WXH74388.1,truly_missing,
WXH74389.1,truly_missing,
WXH74390.1,truly_missing,
WXH74391.1,truly_missing,
WXH74392.1,truly_missing,
WXH74393.1,truly_missing,
WXH74394.1,truly_missing,
WXH74395.1,truly_missing,
WXH74396.1,truly_missing,
WXH74397.1,truly_missing,
WXH74398.1,truly_missing,
WXH74399.1,truly_missing,
WXH74400.1,truly_missing,
WXH74401.1,truly_missing,
WXH74402.1,truly_missing,
WXH74403.1,truly_missing,
WXH74404.1,truly_missing,
WXH74405.1,truly_missing,
WXH74407.1,truly_missing,
WXH74408.1,truly_missing,
WXH74409.1,truly_missing,
WXH74410.1,truly_missing,
WXH74411.1,truly_missing,
WXH74412.1,truly_missing,
WXH74413.1,truly_missing,
WXH74414.1,truly_missing,
WXH74415.1,truly_missing,
WXH74416.1,truly_missing,
WXH74419.1,truly_missing,
WXH74420.1,truly_missing,
WXH74422.1,truly_missing,
WXH74423.1,truly_missing,
WXH74424.1,truly_missing,
WXH74425.1,truly_missing,
WXH74426.1,truly_missing,
WXH74427.1,truly_missing,
WXH74428.1,truly_missing,
WXH74429.1,truly_missing,
WXH74430.1,truly_missing,
WXH74431.1,truly_missing,
WXH74432.1,truly_missing,
WXH74520.1,truly_missing,
WXH74521.1,truly_missing,
WXH74525.1,truly_missing,
WXH74527.1,truly_missing,
WXH74531.1,truly_missing,
WXH74534.1,truly_missing,
WXH74535.1,truly_missing,
WXH74542.1,truly_missing,
WXH74549.1,truly_missing,
WXH74550.1,truly_missing,
WXH74551.1,truly_missing,
WXH74553.1,truly_missing,
WXH74554.1,truly_missing,
WXH74555.1,truly_missing,
WXH74556.1,truly_missing,
WXH74558.1,truly_missing,
WXH74559.1,truly_missing,
WXH74560.1,truly_missing,
WXH74563.1,truly_missing,
WXH74567.1,truly_missing,
WXH74568.1,truly_missing,
WXH74569.1,truly_missing,
WXH74572.1,truly_missing,
WXH74574.1,truly_missing,
WXH74575.1,truly_missing,
WXH74576.1,truly_missing,
WXH74577.1,truly_missing,
WXH74581.1,truly_missing,
WXH74582.1,truly_missing,
WXH74583.1,truly_missing,
WXH74584.1,truly_missing,
WXH74585.1,truly_missing,
WXH74586.1,truly_missing,
WXH74587.1,truly_missing,
WXH74588.1,truly_missing,
WXH74589.1,truly_missing,
WXH74590.1,truly_missing,
WXH74594.1,truly_missing,
WXH74599.1,truly_missing,
WXH74600.1,truly_missing,
WXH74604.1,truly_missing,
WXH74605.1,truly_missing,
WXH74606.1,truly_missing,
XAL80644.1,truly_missing,
XM_021880481.1,truly_missing,
cqi:110681607,merged_as_alt_id,cqi:110681606
cqi:110681726,truly_missing,
cqi:110681737,merged_as_alt_id,cqi:110681735
cqi:110682770,truly_missing,
cqi:110683149,merged_as_alt_id,MB120065.1
cqi:110683788,merged_as_alt_id,cqi:110683786
cqi:110684072,truly_missing,
cqi:110684272,truly_missing,
cqi:110684530,merged_as_alt_id,cqi:110681632
cqi:110684571,merged_as_alt_id,cqi:110684570
cqi:110684868,truly_missing,
cqi:110684936,merged_as_alt_id,GeneID:110716788
cqi:110684941,truly_missing,
cqi:110685023,merged_as_alt_id,cqi:110685018
cqi:110685025,merged_as_alt_id,PA267587.1
cqi:110685039,merged_as_alt_id,PA267588.1
cqi:110685192,merged_as_alt_id,cqi:110685190
cqi:110685246,truly_missing,
cqi:110685342,merged_as_alt_id,cqi:110685314
cqi:110685403,truly_missing,
cqi:110685404,merged_as_alt_id,cqi:110685402
cqi:110685490,merged_as_alt_id,cqi:110685489
cqi:110685860,merged_as_alt_id,GeneID:110716423
cqi:110686016,truly_missing,
cqi:110686291,merged_as_alt_id,GeneID:110716249
cqi:110686369,truly_missing,
cqi:110686404,truly_missing,
cqi:110686406,truly_missing,
cqi:110686582,merged_as_alt_id,cqi:110686577
cqi:110686779,truly_missing,
cqi:110686937,merged_as_alt_id,cqi:110681831
cqi:110687018,truly_missing,
cqi:110687019,truly_missing,
cqi:110687020,truly_missing,
cqi:110687129,truly_missing,
cqi:110687136,truly_missing,
cqi:110687143,truly_missing,
cqi:110687154,merged_as_alt_id,GeneID:110710889
cqi:110687234,truly_missing,
cqi:110687254,truly_missing,
cqi:110687532,merged_as_alt_id,cqi:110687515
cqi:110687540,merged_as_alt_id,cqi:110687538
cqi:110687541,merged_as_alt_id,cqi:110687539
cqi:110687566,merged_as_alt_id,cqi:110687564
cqi:110688107,truly_missing,
cqi:110688160,truly_missing,
cqi:110688179,truly_missing,
cqi:110688338,merged_as_alt_id,cqi:110688337
cqi:110688452,truly_missing,
cqi:110688568,merged_as_alt_id,cqi:110682633
cqi:110688833,truly_missing,
cqi:110689117,merged_as_alt_id,GeneID:110715250
cqi:110689454,merged_as_alt_id,cqi:110689453
cqi:110689540,merged_as_alt_id,cqi:110689539
cqi:110689584,merged_as_alt_id,GeneID:110712517
cqi:110689598,merged_as_alt_id,cqi:110684621
cqi:110689609,truly_missing,
cqi:110689610,merged_as_alt_id,PA540279.1
cqi:110689732,truly_missing,
cqi:110689798,merged_as_alt_id,cqi:110682364
cqi:110689799,truly_missing,
cqi:110689943,truly_missing,
cqi:110690051,truly_missing,
cqi:110690210,merged_as_alt_id,cqi:110686765
cqi:110690244,merged_as_alt_id,A0A803NBL4
cqi:110690245,merged_as_alt_id,A0A803NBL3
cqi:110690251,merged_as_alt_id,cqi:110685492
cqi:110690391,merged_as_alt_id,cqi:110687016
cqi:110690392,merged_as_alt_id,cqi:110687015
cqi:110690421,truly_missing,
cqi:110690629,truly_missing,
cqi:110690636,truly_missing,
cqi:110690637,truly_missing,
cqi:110690670,merged_as_alt_id,cqi:110690669
cqi:110690815,merged_as_alt_id,cqi:110690814
cqi:110690823,truly_missing,
cqi:110690824,merged_as_alt_id,cqi:110682863
cqi:110690828,merged_as_alt_id,cqi:110690825
cqi:110691013,merged_as_alt_id,PA540299.1
cqi:110691014,merged_as_alt_id,PA540302.1
cqi:110691017,merged_as_alt_id,PA540300.1
cqi:110691206,truly_missing,
cqi:110691209,truly_missing,
cqi:110691224,merged_as_alt_id,cqi:110691218
cqi:110691265,truly_missing,
cqi:110691325,truly_missing,
cqi:110691327,merged_as_alt_id,cqi:110690616
cqi:110691586,truly_missing,
cqi:110691735,merged_as_alt_id,PA267592.1
cqi:110691814,truly_missing,
cqi:110692010,merged_as_alt_id,cqi:110692007
cqi:110692235,merged_as_alt_id,cqi:110692233
cqi:110692422,truly_missing,
cqi:110692525,merged_as_alt_id,cqi:110686316
cqi:110692532,merged_as_alt_id,cqi:110690249
cqi:110692673,merged_as_alt_id,cqi:110684097
cqi:110692744,merged_as_alt_id,cqi:110692733
cqi:110692832,merged_as_alt_id,cqi:110684548
cqi:110693015,merged_as_alt_id,cqi:110690150
cqi:110693026,merged_as_alt_id,cqi:110693020
cqi:110693027,merged_as_alt_id,cqi:110693022
cqi:110693175,merged_as_alt_id,cqi:110693159
cqi:110693231,merged_as_alt_id,cqi:110693218
cqi:110693325,merged_as_alt_id,cqi:110693324
cqi:110693432,merged_as_alt_id,cqi:110693430
cqi:110693439,merged_as_alt_id,cqi:110693437
cqi:110693508,truly_missing,
cqi:110693521,merged_as_alt_id,cqi:110683391
cqi:110693771,merged_as_alt_id,cqi:110693722
cqi:110693806,truly_missing,
cqi:110694127,truly_missing,
cqi:110694147,truly_missing,
cqi:110694536,merged_as_alt_id,cqi:110694148
cqi:110694604,merged_as_alt_id,cqi:110694146
cqi:110695012,merged_as_alt_id,GeneID:110713264
cqi:110695034,merged_as_alt_id,cqi:110682641
cqi:110695168,merged_as_alt_id,cqi:110694060
cqi:110695289,merged_as_alt_id,cqi:110695288
cqi:110695352,merged_as_alt_id,cqi:110695349
cqi:110695435,merged_as_alt_id,cqi:110682717
cqi:110695506,truly_missing,
cqi:110695648,merged_as_alt_id,cqi:110695647
cqi:110695691,truly_missing,
cqi:110695699,merged_as_alt_id,cqi:110695689
cqi:110695815,merged_as_alt_id,PA540276.1
cqi:110695896,merged_as_alt_id,cqi:110695895
cqi:110695982,merged_as_alt_id,cqi:110686605
cqi:110695984,merged_as_alt_id,cqi:110686608
cqi:110696011,merged_as_alt_id,cqi:110696008
cqi:110696095,merged_as_alt_id,PA540305.1
cqi:110696159,merged_as_alt_id,cqi:110696158
cqi:110696268,merged_as_alt_id,GeneID:110716553
cqi:110696398,merged_as_alt_id,cqi:110696391
cqi:110696435,merged_as_alt_id,cqi:110689531
cqi:110696467,truly_missing,
cqi:110696505,merged_as_alt_id,cqi:110689418
cqi:110696507,truly_missing,
cqi:110696522,merged_as_alt_id,cqi:110689326
cqi:110696667,merged_as_alt_id,cqi:110686444
cqi:110696725,truly_missing,
cqi:110696733,truly_missing,
cqi:110696957,merged_as_alt_id,cqi:110684485
cqi:110696958,truly_missing,
cqi:110696960,merged_as_alt_id,cqi:110688441
cqi:110697021,truly_missing,
cqi:110697025,truly_missing,
cqi:110697026,truly_missing,
cqi:110697047,truly_missing,
cqi:110697048,truly_missing,
cqi:110697084,merged_as_alt_id,PA540275.1
cqi:110697097,merged_as_alt_id,cqi:110697095
cqi:110697099,merged_as_alt_id,cqi:110697096
cqi:110697391,merged_as_alt_id,GeneID:110717609
cqi:110697392,merged_as_alt_id,cqi:110697207
cqi:110697393,merged_as_alt_id,GeneID:110714382
cqi:110697443,merged_as_alt_id,cqi:110684634
cqi:110697445,merged_as_alt_id,cqi:110684636
cqi:110697523,merged_as_alt_id,cqi:110695832
cqi:110697658,merged_as_alt_id,cqi:110692302
cqi:110697826,merged_as_alt_id,cqi:110697785
cqi:110697866,truly_missing,
cqi:110698003,merged_as_alt_id,PA540288.1
cqi:110698023,truly_missing,
cqi:110698091,truly_missing,
cqi:110698137,merged_as_alt_id,GeneID:110698137
cqi:110698138,merged_as_alt_id,GeneID:110698138
cqi:110698139,merged_as_alt_id,GeneID:110698139
cqi:110698140,merged_as_alt_id,GeneID:110698140
cqi:110698141,merged_as_alt_id,GeneID:110698141
cqi:110698143,merged_as_alt_id,GeneID:110698143
cqi:110698144,merged_as_alt_id,GeneID:110698144
cqi:110698146,merged_as_alt_id,GeneID:110698146
cqi:110698148,merged_as_alt_id,GeneID:110698148
cqi:110698149,merged_as_alt_id,GeneID:110698149
cqi:110698150,merged_as_alt_id,GeneID:110698150
cqi:110698151,merged_as_alt_id,GeneID:110698151
cqi:110698153,merged_as_alt_id,GeneID:110698153
cqi:110698154,merged_as_alt_id,GeneID:110698154
cqi:110698156,merged_as_alt_id,GeneID:110698156
cqi:110698157,merged_as_alt_id,GeneID:110698157
cqi:110698158,merged_as_alt_id,GeneID:110698158
cqi:110698159,merged_as_alt_id,GeneID:110698159
cqi:110698161,merged_as_alt_id,GeneID:110698161
cqi:110698162,merged_as_alt_id,GeneID:110698162
cqi:110698163,merged_as_alt_id,GeneID:110698163
cqi:110698164,merged_as_alt_id,GeneID:110698164
cqi:110698166,merged_as_alt_id,GeneID:110698166
cqi:110698168,merged_as_alt_id,GeneID:110698168
cqi:110698169,merged_as_alt_id,GeneID:110698169
cqi:110698210,merged_as_alt_id,GeneID:110698210
cqi:110698213,merged_as_alt_id,GeneID:110698213
